Date,BEST_EPS,IS_EPS,DVD_SH_LAST,RETURN_COM_EQY,BEST_ROE,FAIR_VALUE,BOOK_VAL_PER_SH,EOD_RISK_FREE_RATE_MID
5/19/2014,257.81,206.66,0.364451,13.8,17.23,#N/A N/A,1581.43,#N/A N/A
5/20/2014,257.74,206.66,0.067345,13.8,17.23,#N/A N/A,1581.42,#N/A N/A
5/21/2014,257.42,206.61,0.338816,13.8,17.23,#N/A N/A,1581.24,#N/A N/A
5/22/2014,257.4,206.61,0.634289,13.8,17.23,#N/A N/A,1581.25,#N/A N/A
5/23/2014,257.39,206.59,0.81352,13.8,17.29,#N/A N/A,1581.1,#N/A N/A
5/26/2014,257.31,206.59,0.275665,13.8,17.29,#N/A N/A,1581.1,#N/A N/A
5/27/2014,257.61,206.59,0.205797,13.8,17.29,#N/A N/A,1581.1,#N/A N/A
5/28/2014,257.91,206.6,0,13.8,17.29,#N/A N/A,1581.1,#N/A N/A
5/29/2014,257.63,206.51,0,13.8,17.29,#N/A N/A,1580.76,#N/A N/A
5/30/2014,257.77,206.52,0,13.8,17.29,#N/A N/A,1580.79,#N/A N/A
6/2/2014,257.69,206.52,0,13.8,17.29,#N/A N/A,1580.79,#N/A N/A
6/3/2014,257.51,206.52,1.875928,13.8,17.29,#N/A N/A,1580.79,#N/A N/A
6/4/2014,257.5,206.51,0,13.8,17.28,#N/A N/A,1580.74,#N/A N/A
6/5/2014,257.54,206.51,3.495005,13.8,17.28,#N/A N/A,1580.74,#N/A N/A
6/6/2014,257.99,206.5,0,13.8,17.28,#N/A N/A,1580.68,#N/A N/A
6/9/2014,259.4,206.5,0,13.8,17.29,#N/A N/A,1580.68,#N/A N/A
6/10/2014,259.36,206.5,0,13.8,17.29,#N/A N/A,1580.68,#N/A N/A
6/11/2014,259.55,206.26,0,13.78,17.28,#N/A N/A,1580.82,#N/A N/A
6/12/2014,259.61,206.51,0.199967,13.8,17.29,#N/A N/A,1580.74,#N/A N/A
6/13/2014,259.51,206.51,0.42188,13.8,17.29,#N/A N/A,1580.75,#N/A N/A
6/16/2014,257.56,206.51,0.81719,13.8,17.28,#N/A N/A,1580.74,#N/A N/A
6/17/2014,257.75,206.99,1.361332,13.83,17.28,#N/A N/A,1580.93,#N/A N/A
6/18/2014,257.68,206.99,0.640715,13.83,17.28,#N/A N/A,1580.95,#N/A N/A
6/19/2014,257.33,206.98,0.565643,13.83,17.28,#N/A N/A,1580.93,#N/A N/A
6/20/2014,257.61,206.98,9.856737,13.83,17.29,#N/A N/A,1580.93,#N/A N/A
6/23/2014,257.41,206.98,0.996735,13.83,17.28,#N/A N/A,1580.93,#N/A N/A
6/24/2014,257.31,206.98,1.941331,13.83,17.29,#N/A N/A,1580.93,#N/A N/A
6/25/2014,257.35,206.98,2.005274,13.83,17.34,#N/A N/A,1580.92,#N/A N/A
6/26/2014,257.62,206.96,0.478293,13.83,17.36,#N/A N/A,1580.81,#N/A N/A
6/27/2014,258.03,208.28,6.044504,13.92,17.36,#N/A N/A,1580.78,#N/A N/A
6/30/2014,259.34,214.78,0.40271,13.98,17.35,#N/A N/A,1587,#N/A N/A
7/1/2014,259.28,213.3,0.017301,13.95,17.35,#N/A N/A,1587.05,#N/A N/A
7/2/2014,259.32,213.3,0.480384,13.95,17.35,#N/A N/A,1587.05,#N/A N/A
7/3/2014,259.31,213.07,7.151797,13.95,17.35,#N/A N/A,1585.59,#N/A N/A
7/4/2014,259.08,213.07,0.648182,13.95,17.35,#N/A N/A,1585.57,#N/A N/A
7/7/2014,259.25,213.05,0.194837,13.95,17.37,#N/A N/A,1585.46,#N/A N/A
7/8/2014,259.28,213.05,0.04565,13.95,17.37,#N/A N/A,1585.41,#N/A N/A
7/9/2014,258.9,213.04,0.281838,13.95,17.37,#N/A N/A,1585.41,#N/A N/A
7/10/2014,259.21,213.04,1.330892,13.95,17.37,#N/A N/A,1585.38,#N/A N/A
7/11/2014,259.17,213.04,4.208634,13.95,17.37,#N/A N/A,1585.38,#N/A N/A
7/14/2014,257.8,213.02,2.07269,13.95,17.37,#N/A N/A,1585.23,#N/A N/A
7/15/2014,258.06,212.88,0.258541,13.95,17.37,#N/A N/A,1584.35,#N/A N/A
7/16/2014,257.62,212.85,0.347129,13.95,17.42,#N/A N/A,1583.96,#N/A N/A
7/17/2014,257.51,212.75,2.428231,13.95,17.42,#N/A N/A,1582.99,#N/A N/A
7/18/2014,257.31,212.75,2.289069,13.95,17.41,#N/A N/A,1582.96,#N/A N/A
7/21/2014,257.51,212.75,0.026205,13.95,17.41,#N/A N/A,1582.97,#N/A N/A
7/22/2014,257.54,212.83,0.117768,13.96,17.41,#N/A N/A,1583.04,#N/A N/A
7/23/2014,257.45,212.83,0.077409,13.96,17.4,#N/A N/A,1583.04,#N/A N/A
7/24/2014,257.14,212.83,0.258901,13.96,17.4,#N/A N/A,1583.03,#N/A N/A
7/25/2014,257.12,213.36,0.402861,13.99,17.4,#N/A N/A,1583.35,#N/A N/A
7/28/2014,256.38,213.36,0.258024,13.99,17.38,#N/A N/A,1583.35,#N/A N/A
7/29/2014,256.61,213.27,0.569086,13.99,17.38,#N/A N/A,1582.7,#N/A N/A
7/30/2014,256.73,213.27,1.935685,13.99,17.38,#N/A N/A,1582.69,#N/A N/A
7/31/2014,256.64,213.26,0.208952,13.99,17.38,#N/A N/A,1582.61,#N/A N/A
8/1/2014,256.7,213.29,0.058257,13.99,17.38,#N/A N/A,1582.77,#N/A N/A
8/4/2014,256.6,213.23,0.005716,13.99,17.38,#N/A N/A,1582.34,#N/A N/A
8/5/2014,257.06,213.22,0.005444,13.99,17.38,#N/A N/A,1582.27,#N/A N/A
8/6/2014,257.43,213.22,0.178818,13.99,17.38,#N/A N/A,1582.28,#N/A N/A
8/7/2014,257.43,213.22,0.001493,13.99,17.38,#N/A N/A,1582.27,#N/A N/A
8/8/2014,256.91,213.16,0.535013,13.99,17.46,#N/A N/A,1582.08,#N/A N/A
8/11/2014,256.72,213.19,0.013449,13.99,17.46,#N/A N/A,1582.27,#N/A N/A
8/12/2014,256.83,213.17,0,13.99,17.46,#N/A N/A,1582.14,#N/A N/A
8/13/2014,257.26,213.17,0.056912,13.99,17.46,#N/A N/A,1582.16,#N/A N/A
8/14/2014,257.02,213.09,0,13.99,17.56,#N/A N/A,1581.64,#N/A N/A
8/15/2014,257.01,213.1,0.292927,13.99,17.56,#N/A N/A,1581.68,#N/A N/A
8/18/2014,257.35,213.1,0.049118,13.99,17.56,#N/A N/A,1581.68,#N/A N/A
8/19/2014,257.42,213.13,0.213849,13.99,17.56,#N/A N/A,1581.85,#N/A N/A
8/20/2014,258.04,213.13,0.004955,13.99,17.57,#N/A N/A,1581.86,#N/A N/A
8/21/2014,258.25,213.13,0.05903,13.99,17.57,#N/A N/A,1581.85,#N/A N/A
8/22/2014,258.31,213.08,0.147274,13.99,17.57,#N/A N/A,1581.6,#N/A N/A
8/25/2014,258.16,213.08,0.009258,13.99,17.58,#N/A N/A,1581.6,#N/A N/A
8/26/2014,257.48,212.93,0.029804,13.99,17.58,#N/A N/A,1580.61,#N/A N/A
8/27/2014,258,212.93,0.003349,13.99,17.63,#N/A N/A,1580.61,#N/A N/A
8/28/2014,257.58,212.79,0.015689,13.99,17.62,#N/A N/A,1579.54,#N/A N/A
8/29/2014,257.43,212.79,0.013777,13.99,17.6,#N/A N/A,1579.56,#N/A N/A
9/1/2014,258.04,212.79,0,13.99,17.6,#N/A N/A,1579.56,#N/A N/A
9/2/2014,258.35,212.78,0,13.98,17.6,#N/A N/A,1579.57,#N/A N/A
9/3/2014,258.65,213.05,0.027103,13.98,17.65,#N/A N/A,1582.89,#N/A N/A
9/4/2014,258.05,212.7,0,13.98,17.64,#N/A N/A,1578.96,#N/A N/A
9/5/2014,257.95,212.71,0,13.98,17.62,#N/A N/A,1579.07,#N/A N/A
9/8/2014,257.93,212.71,0,13.98,17.62,#N/A N/A,1579.07,#N/A N/A
9/9/2014,257.98,212.68,0,13.98,17.62,#N/A N/A,1578.97,#N/A N/A
9/10/2014,258.41,212.68,0,13.98,17.62,#N/A N/A,1578.97,#N/A N/A
9/11/2014,258.18,212.59,0,13.98,17.59,#N/A N/A,1578.32,#N/A N/A
9/12/2014,258.51,212.59,0.162329,13.98,17.59,#N/A N/A,1578.32,#N/A N/A
9/15/2014,257.99,212.59,0,13.98,17.59,#N/A N/A,1578.33,#N/A N/A
9/16/2014,257.92,217.05,0,14.25,17.59,#N/A N/A,1579.43,#N/A N/A
9/17/2014,258.25,217.05,0,14.25,17.57,#N/A N/A,1579.42,#N/A N/A
9/18/2014,256.53,215.72,0,14.25,17.58,#N/A N/A,1569.83,#N/A N/A
9/19/2014,256.77,215.64,3.654842,14.25,17.57,#N/A N/A,1569.28,#N/A N/A
9/22/2014,257.05,215.64,0.003954,14.25,17.57,#N/A N/A,1569.29,#N/A N/A
9/23/2014,257.34,215.64,0,14.25,17.58,#N/A N/A,1569.3,#N/A N/A
9/24/2014,257.29,215.28,1.104393,14.25,17.58,#N/A N/A,1566.39,#N/A N/A
9/25/2014,257.37,215.28,0,14.25,17.58,#N/A N/A,1566.39,#N/A N/A
9/26/2014,257.67,215.3,0.004025,14.25,17.58,#N/A N/A,1566.56,#N/A N/A
9/29/2014,257.5,215.3,0.030819,14.25,17.57,#N/A N/A,1566.57,#N/A N/A
9/30/2014,257.6,219.22,0.067758,13.86,17.65,#N/A N/A,1626.63,#N/A N/A
10/1/2014,257.61,219.22,0,13.86,17.65,#N/A N/A,1626.63,#N/A N/A
10/2/2014,257.61,219.22,0,13.86,17.65,#N/A N/A,1626.63,#N/A N/A
10/3/2014,257.58,219.22,0,13.86,17.65,#N/A N/A,1626.63,#N/A N/A
10/6/2014,257.37,219.23,0,13.87,17.65,#N/A N/A,1625.05,#N/A N/A
10/7/2014,257.44,219.23,0,13.87,17.65,#N/A N/A,1625.05,#N/A N/A
10/8/2014,257.58,219.23,0,13.87,17.65,#N/A N/A,1625.05,#N/A N/A
10/9/2014,257.48,219.25,0,13.88,17.65,#N/A N/A,1625.14,#N/A N/A
10/10/2014,257.88,219.24,0.045329,13.87,17.65,#N/A N/A,1625.11,#N/A N/A
10/13/2014,257.79,219.24,0,13.87,17.56,#N/A N/A,1625.13,#N/A N/A
10/14/2014,257.69,219.19,0,13.87,17.56,#N/A N/A,1625.04,#N/A N/A
10/15/2014,257.11,219.19,0,13.87,17.54,#N/A N/A,1625.04,#N/A N/A
10/16/2014,256.04,219.19,0,13.87,17.54,#N/A N/A,1625.06,#N/A N/A
10/17/2014,255.43,219.16,0,13.87,17.53,#N/A N/A,1624.8,#N/A N/A
10/20/2014,254.63,219.02,0,13.87,17.5,#N/A N/A,1624.01,#N/A N/A
10/21/2014,254.46,218.89,0,13.87,17.5,#N/A N/A,1623.16,#N/A N/A
10/22/2014,254.06,218.9,0,13.87,17.49,#N/A N/A,1623.17,#N/A N/A
10/23/2014,253.47,218.84,0,13.87,17.5,#N/A N/A,1622.86,#N/A N/A
10/24/2014,253.43,218.76,0,13.87,17.49,#N/A N/A,1622.23,#N/A N/A
10/27/2014,252.94,218.76,0,13.87,17.45,#N/A N/A,1622.22,#N/A N/A
10/28/2014,253.08,218.69,0,13.87,17.44,#N/A N/A,1621.7,#N/A N/A
10/29/2014,253.35,218.7,0,13.87,17.44,#N/A N/A,1621.83,#N/A N/A
10/30/2014,251.66,218.67,0.01997,13.87,17.33,#N/A N/A,1621.61,#N/A N/A
10/31/2014,250.83,218.68,0,13.87,17.31,#N/A N/A,1621.62,#N/A N/A
11/3/2014,251.06,218.67,0,13.87,17.33,#N/A N/A,1621.59,#N/A N/A
11/4/2014,250.79,218.67,0,13.87,17.36,#N/A N/A,1621.58,#N/A N/A
11/5/2014,250.8,218.67,0.118854,13.87,17.36,#N/A N/A,1621.58,#N/A N/A
11/6/2014,250.88,218.67,0,13.87,17.36,#N/A N/A,1621.58,#N/A N/A
11/7/2014,250.51,218.64,0,13.87,17.36,#N/A N/A,1621.52,#N/A N/A
11/10/2014,249.6,218.64,0,13.87,17.36,#N/A N/A,1621.51,#N/A N/A
11/11/2014,248.29,218.65,0,13.87,17.36,#N/A N/A,1621.6,#N/A N/A
11/12/2014,248.42,218.65,0,13.87,17.36,#N/A N/A,1621.59,#N/A N/A
11/13/2014,248.14,218.66,0.034023,13.87,17.36,#N/A N/A,1621.61,#N/A N/A
11/14/2014,247.85,218.61,0,13.87,17.36,#N/A N/A,1621.29,#N/A N/A
11/17/2014,248.23,218.61,0,13.87,17.38,#N/A N/A,1621.28,#N/A N/A
11/18/2014,248.54,218.5,0,13.86,17.38,#N/A N/A,1620.56,#N/A N/A
11/19/2014,248.58,218.34,0,13.86,17.38,#N/A N/A,1619.82,#N/A N/A
11/20/2014,248.21,218.3,0,13.86,17.37,#N/A N/A,1619.47,#N/A N/A
11/21/2014,247.81,218.25,0,13.86,17.37,#N/A N/A,1619.13,#N/A N/A
11/24/2014,247.47,218.26,0,13.86,17.36,#N/A N/A,1619.18,#N/A N/A
11/25/2014,247.26,218.29,0,13.86,17.36,#N/A N/A,1619.41,#N/A N/A
11/26/2014,246.97,218.23,0,13.86,17.36,#N/A N/A,1619.1,#N/A N/A
11/27/2014,246.88,218.25,0,13.86,17.36,#N/A N/A,1619.21,#N/A N/A
11/28/2014,246.11,218.25,0,13.86,17.36,#N/A N/A,1619.26,#N/A N/A
12/1/2014,245.74,218.27,0,13.86,17.36,#N/A N/A,1619.38,#N/A N/A
12/2/2014,245.03,218.27,0,13.86,17.36,#N/A N/A,1619.39,#N/A N/A
12/3/2014,245.1,218.29,0,13.86,17.36,#N/A N/A,1619.56,#N/A N/A
12/4/2014,243.86,218.29,0,13.86,17.35,#N/A N/A,1619.56,#N/A N/A
12/5/2014,242.6,218.34,0,13.86,17.35,#N/A N/A,1620.19,#N/A N/A
12/8/2014,242.42,218.34,0,13.86,17.35,#N/A N/A,1620.17,#N/A N/A
12/9/2014,242.68,218.26,0,13.86,17.34,#N/A N/A,1619.64,#N/A N/A
12/10/2014,242.83,218.21,0,13.86,17.34,#N/A N/A,1619.29,#N/A N/A
12/11/2014,243.5,218.14,0,13.86,17.34,#N/A N/A,1618.69,#N/A N/A
12/12/2014,243.02,218.14,0,13.86,17.33,#N/A N/A,1618.71,#N/A N/A
12/15/2014,242.48,218.14,0.075547,13.86,17.29,#N/A N/A,1618.72,#N/A N/A
12/16/2014,241.69,218.08,0,13.86,17.29,#N/A N/A,1618.33,#N/A N/A
12/17/2014,240.47,218.07,0,13.86,17.25,#N/A N/A,1618.19,#N/A N/A
12/18/2014,240.51,218.11,0,13.86,17.25,#N/A N/A,1618.29,#N/A N/A
12/19/2014,239.57,218.11,0,13.86,17.25,#N/A N/A,1618.26,#N/A N/A
12/22/2014,237.84,218.01,0,13.86,17.24,#N/A N/A,1617.52,#N/A N/A
12/23/2014,237.78,217.78,0,13.86,17.24,#N/A N/A,1615.45,#N/A N/A
12/24/2014,238.74,217.78,0,13.86,17.24,#N/A N/A,1615.45,#N/A N/A
12/25/2014,238.37,217.91,0,13.87,17.24,#N/A N/A,1616.09,#N/A N/A
12/26/2014,237.84,217.91,0.049588,13.87,17.24,#N/A N/A,1616.1,#N/A N/A
12/29/2014,237.25,217.73,0,13.87,17.24,#N/A N/A,1614.72,#N/A N/A
12/30/2014,236.48,217.7,0,13.87,17.25,#N/A N/A,1614.55,#N/A N/A
12/31/2014,237.07,209.59,0,13.24,17.33,#N/A N/A,1702.05,#N/A N/A
1/1/2015,266.8,209.59,0,13.24,16.34,#N/A N/A,1702.05,#N/A N/A
1/2/2015,266.99,209.56,0,13.24,16.34,#N/A N/A,1701.89,#N/A N/A
1/5/2015,266.26,209.68,0,13.24,16.34,#N/A N/A,1703.28,#N/A N/A
1/6/2015,265.51,209.31,0,13.24,16.18,#N/A N/A,1700.52,#N/A N/A
1/7/2015,265.9,209.43,0,13.24,16.19,#N/A N/A,1700.96,#N/A N/A
1/8/2015,266.82,209.47,0,13.24,16.1,#N/A N/A,1700.94,#N/A N/A
1/9/2015,266.91,209.85,0.268902,13.26,16.11,#N/A N/A,1702.41,#N/A N/A
1/12/2015,266.74,209.85,0,13.26,16.12,#N/A N/A,1702.4,#N/A N/A
1/13/2015,267.06,209.86,0,13.26,16.11,#N/A N/A,1702.2,#N/A N/A
1/14/2015,266.82,209.81,0,13.26,16.12,#N/A N/A,1701.99,#N/A N/A
1/15/2015,262.88,209.77,0,13.26,16.11,#N/A N/A,1701.77,#N/A N/A
1/16/2015,264.8,209.76,0,13.26,16.11,#N/A N/A,1701.56,#N/A N/A
1/19/2015,264.86,209.76,0,13.26,15.97,#N/A N/A,1701.5,#N/A N/A
1/20/2015,265.48,209.75,0,13.26,15.97,#N/A N/A,1701.48,#N/A N/A
1/21/2015,264.49,209.75,0,13.26,15.97,#N/A N/A,1701.44,#N/A N/A
1/22/2015,264.9,209.75,0,13.26,15.97,#N/A N/A,1701.48,#N/A N/A
1/23/2015,264.67,209.75,0,13.26,15.96,#N/A N/A,1701.43,#N/A N/A
1/26/2015,263.76,209.76,0,13.26,15.96,#N/A N/A,1701.54,#N/A N/A
1/27/2015,263.83,209.76,0,13.26,15.94,#N/A N/A,1701.53,#N/A N/A
1/28/2015,264.27,209.76,0,13.26,15.94,#N/A N/A,1701.52,#N/A N/A
1/29/2015,264.37,209.76,0,13.26,15.94,#N/A N/A,1701.53,#N/A N/A
1/30/2015,264.72,209.75,0.003086,13.26,15.94,#N/A N/A,1701.5,#N/A N/A
2/2/2015,263.72,209.76,0,13.26,15.94,#N/A N/A,1701.53,#N/A N/A
2/3/2015,263.22,209.74,0,13.26,15.94,#N/A N/A,1701.41,#N/A N/A
2/4/2015,263.61,209.67,0,13.26,15.9,#N/A N/A,1700.27,#N/A N/A
2/5/2015,263.73,209.62,0,13.26,15.95,#N/A N/A,1699.87,#N/A N/A
2/6/2015,263.61,209.57,0,13.26,15.95,#N/A N/A,1699.69,#N/A N/A
2/9/2015,262.71,209.52,0,13.26,15.95,#N/A N/A,1699.09,#N/A N/A
2/10/2015,261.02,209.39,0,13.26,15.75,#N/A N/A,1698.01,#N/A N/A
2/11/2015,261.29,209.3,0,13.26,15.75,#N/A N/A,1697.29,#N/A N/A
2/12/2015,261.16,209.25,0,13.26,15.66,#N/A N/A,1697.05,#N/A N/A
2/13/2015,261.49,209.25,0,13.26,15.66,#N/A N/A,1697.05,#N/A N/A
2/16/2015,260.18,209.08,0,13.25,15.46,#N/A N/A,1696.77,#N/A N/A
2/17/2015,260.06,209.48,0,13.29,15.47,#N/A N/A,1703.64,#N/A N/A
2/18/2015,260.06,209.48,0,13.29,15.47,#N/A N/A,1703.64,#N/A N/A
2/19/2015,259.71,209.48,0,13.29,15.47,#N/A N/A,1703.64,#N/A N/A
2/20/2015,259.72,209.48,0,13.29,15.47,#N/A N/A,1703.64,#N/A N/A
2/23/2015,259.25,209.32,0,13.27,15.45,#N/A N/A,1703.81,#N/A N/A
2/24/2015,259.24,209.32,0,13.27,15.45,#N/A N/A,1703.81,#N/A N/A
2/25/2015,258.83,209.32,0,13.27,15.45,#N/A N/A,1703.8,#N/A N/A
2/26/2015,258.28,209.29,0,13.27,15.45,#N/A N/A,1703.57,#N/A N/A
2/27/2015,258.48,209.32,0,13.27,15.45,#N/A N/A,1703.62,#N/A N/A
3/2/2015,258.09,209.32,0,13.27,15.44,#N/A N/A,1703.63,#N/A N/A
3/3/2015,258.95,209.27,0,13.27,15.44,#N/A N/A,1703.46,#N/A N/A
3/4/2015,259.31,209.28,0,13.27,15.44,#N/A N/A,1703.56,#N/A N/A
3/5/2015,259.65,209.22,0,13.27,15.44,#N/A N/A,1703.16,#N/A N/A
3/6/2015,259.56,209.22,0,13.27,15.44,#N/A N/A,1703.17,#N/A N/A
3/9/2015,259.41,209.22,0,13.27,15.43,#N/A N/A,1703.17,#N/A N/A
3/10/2015,260.29,209.35,0,13.28,15.43,#N/A N/A,1703.11,#N/A N/A
3/11/2015,259.9,209.33,0,13.28,15.43,#N/A N/A,1702.91,#N/A N/A
3/12/2015,259.19,208.98,0,13.28,15.43,#N/A N/A,1699.95,#N/A N/A
3/13/2015,259.07,208.98,0,13.28,15.38,#N/A N/A,1699.87,#N/A N/A
3/16/2015,259.61,208.96,0,13.28,15.38,#N/A N/A,1699.31,#N/A N/A
3/17/2015,259.69,208.93,0,13.28,15.38,#N/A N/A,1699.08,#N/A N/A
3/18/2015,258.72,208.93,0.006993,13.28,15.28,#N/A N/A,1699.07,#N/A N/A
3/19/2015,259.11,208.93,0,13.28,15.27,#N/A N/A,1699.13,#N/A N/A
3/20/2015,259.13,208.92,0,13.28,15.28,#N/A N/A,1699.3,#N/A N/A
3/23/2015,258.4,208.91,0,13.28,15.24,#N/A N/A,1699.25,#N/A N/A
3/24/2015,258.58,208.92,0,13.28,15.21,#N/A N/A,1699.26,#N/A N/A
3/25/2015,258.81,208.96,0,13.28,15.07,#N/A N/A,1700.11,#N/A N/A
3/26/2015,257.26,208.95,0,13.28,14.9,#N/A N/A,1700.08,#N/A N/A
3/27/2015,256.82,208.95,0,13.28,14.68,#N/A N/A,1700.06,#N/A N/A
3/30/2015,255.74,210.02,0,13.3,14.66,#N/A N/A,1706.05,#N/A N/A
3/31/2015,255.82,209.25,0,12.83,14.71,#N/A N/A,1729.07,#N/A N/A
4/1/2015,255.99,209.59,0,12.83,14.71,#N/A N/A,1728.71,#N/A N/A
4/2/2015,256.33,209.5,0.001717,12.83,14.65,#N/A N/A,1727.84,#N/A N/A
4/3/2015,257.09,209.38,0,12.83,14.65,#N/A N/A,1726.66,#N/A N/A
4/6/2015,257.45,209.37,0,12.83,14.66,#N/A N/A,1726.66,#N/A N/A
4/7/2015,257.82,208.7,0.040025,12.82,14.66,#N/A N/A,1722.08,#N/A N/A
4/8/2015,256.89,208.65,0,12.82,14.63,#N/A N/A,1721.78,#N/A N/A
4/9/2015,256.54,208.59,0.001765,12.82,14.62,#N/A N/A,1721.17,#N/A N/A
4/10/2015,256.46,208.46,0.034016,12.81,14.62,#N/A N/A,1720.38,#N/A N/A
4/13/2015,256.9,208.47,0,12.81,14.65,#N/A N/A,1720.39,#N/A N/A
4/14/2015,256.21,208.46,0.039726,12.81,14.51,#N/A N/A,1720.37,#N/A N/A
4/15/2015,254.79,208.46,0.385085,12.81,14.51,#N/A N/A,1720.35,#N/A N/A
4/16/2015,253.63,208.46,0.010832,12.81,14.51,#N/A N/A,1719.86,#N/A N/A
4/17/2015,252.27,208.46,0.001672,12.81,14.51,#N/A N/A,1719.85,#N/A N/A
4/20/2015,251.54,208.46,0.001092,12.81,14.46,#N/A N/A,1719.83,#N/A N/A
4/21/2015,252.07,208.48,0.006192,12.81,14.45,#N/A N/A,1719.97,#N/A N/A
4/22/2015,252.07,208.47,0.02,12.81,14.44,#N/A N/A,1719.96,#N/A N/A
4/23/2015,252.34,208.49,0.03818,12.82,14.44,#N/A N/A,1719.94,#N/A N/A
4/24/2015,252.6,208.46,0.015929,12.81,14.45,#N/A N/A,1719.94,#N/A N/A
4/27/2015,251.03,208.47,0.002044,12.81,14.45,#N/A N/A,1719.97,#N/A N/A
4/28/2015,249.92,208.48,0.024389,12.81,14.44,#N/A N/A,1720.03,#N/A N/A
4/29/2015,250.42,208.46,0.006595,12.81,14.4,#N/A N/A,1719.91,#N/A N/A
4/30/2015,250.41,208.47,0.705666,12.81,14.38,#N/A N/A,1720.02,#N/A N/A
5/1/2015,250.41,208.47,0,12.81,14.38,#N/A N/A,1720.02,#N/A N/A
5/4/2015,249.91,208.46,0.135176,12.81,14.36,#N/A N/A,1719.94,#N/A N/A
5/5/2015,249.99,208.41,0.009093,12.81,14.36,#N/A N/A,1719.91,#N/A N/A
5/6/2015,249.99,208.41,0.037687,12.81,14.36,#N/A N/A,1719.9,#N/A N/A
5/7/2015,250.06,208.28,0.134656,12.81,14.36,#N/A N/A,1718.61,#N/A N/A
5/8/2015,250.55,208.18,0.070367,12.81,14.36,#N/A N/A,1717.64,#N/A N/A
5/11/2015,251.01,208.07,0.112018,12.81,14.31,#N/A N/A,1716.57,#N/A N/A
5/12/2015,250.91,208.06,0.179466,12.82,14.28,#N/A N/A,1716.39,#N/A N/A
5/13/2015,251.95,207.86,0.108978,12.81,14.28,#N/A N/A,1714.69,#N/A N/A
5/14/2015,252.24,207.87,0.422063,12.81,14.28,#N/A N/A,1714.73,#N/A N/A
5/15/2015,252.58,207.79,0.510289,12.81,14.28,#N/A N/A,1714.11,#N/A N/A
5/18/2015,253.44,207.76,0.200817,12.81,14.28,#N/A N/A,1713.99,#N/A N/A
5/19/2015,253.36,207.76,0.105905,12.81,14.28,#N/A N/A,1713.92,#N/A N/A
5/20/2015,253.57,207.73,0.203306,12.82,14.28,#N/A N/A,1713.07,#N/A N/A
5/21/2015,256.65,209.23,0.358794,12.82,14.28,#N/A N/A,1725.24,#N/A N/A
5/22/2015,256.68,209.22,0.205805,12.82,14.28,#N/A N/A,1725.05,#N/A N/A
5/25/2015,257.27,209.21,0.017446,12.82,14.28,#N/A N/A,1725.03,#N/A N/A
5/26/2015,258.41,209.21,0.278883,12.82,14.34,#N/A N/A,1725.02,#N/A N/A
5/27/2015,258.78,208.94,1.523762,12.82,14.34,#N/A N/A,1722.62,#N/A N/A
5/28/2015,258.2,208.47,0.749693,12.81,14.34,#N/A N/A,1719.73,#N/A N/A
5/29/2015,258.71,208.46,0.164988,12.81,14.34,#N/A N/A,1719.48,#N/A N/A
6/1/2015,258.32,208.38,0.269814,12.81,14.42,#N/A N/A,1718.66,#N/A N/A
6/2/2015,258.88,208.31,0.126552,12.81,14.45,#N/A N/A,1718.08,#N/A N/A
6/3/2015,257.15,207.79,2.384101,12.85,14.44,#N/A N/A,1707.91,#N/A N/A
6/4/2015,256.02,207.69,0.187766,12.87,14.44,#N/A N/A,1705.04,#N/A N/A
6/5/2015,256.42,207.68,0.226101,12.87,14.44,#N/A N/A,1704.95,#N/A N/A
6/8/2015,254.35,207.68,0.132207,12.87,14.39,#N/A N/A,1704.96,#N/A N/A
6/9/2015,254.54,207.67,0.19375,12.87,14.24,#N/A N/A,1704.91,#N/A N/A
6/10/2015,255.47,207.6,0.567576,12.87,14.24,#N/A N/A,1703.97,#N/A N/A
6/11/2015,256.29,207.41,0.568594,12.87,14.24,#N/A N/A,1701.97,#N/A N/A
6/12/2015,256.65,207.35,1.323652,12.87,14.24,#N/A N/A,1701.54,#N/A N/A
6/15/2015,256.8,207.36,1.668691,12.87,14.24,#N/A N/A,1701.59,#N/A N/A
6/16/2015,256.96,207.35,0.956647,12.87,14.3,#N/A N/A,1701.24,#N/A N/A
6/17/2015,256.98,207.1,0.154919,12.86,14.32,#N/A N/A,1700.99,#N/A N/A
6/18/2015,256.9,206.86,0.174296,12.87,14.32,#N/A N/A,1698.11,#N/A N/A
6/19/2015,256.48,206.9,3.427826,12.87,14.32,#N/A N/A,1698.39,#N/A N/A
6/22/2015,256.55,206.9,0,12.87,14.32,#N/A N/A,1698.39,#N/A N/A
6/23/2015,255.83,206.87,2.340456,12.87,14.32,#N/A N/A,1698.23,#N/A N/A
6/24/2015,255.51,207.05,0.241698,12.88,14.32,#N/A N/A,1698.07,#N/A N/A
6/25/2015,254.46,206.49,0.199083,12.87,14.32,#N/A N/A,1693.66,#N/A N/A
6/26/2015,254.19,206.67,0.858812,12.88,14.32,#N/A N/A,1694.27,#N/A N/A
6/29/2015,251.73,206.6,0.092492,12.88,14.25,#N/A N/A,1693.61,#N/A N/A
6/30/2015,251.25,210.04,1.144923,12.76,14.23,#N/A N/A,1720.29,#N/A N/A
7/1/2015,250.44,210.02,0.400327,12.76,14.23,#N/A N/A,1719.91,#N/A N/A
